Theta,A-X (meter),A-Y (meter),B-X (meter),B-Y (meter),C-X (meter),C-Y (meter),D-X (meter),D-Y (meter),D0-X (meter),D0-Y (meter),A-X Vel (meter/sec),A-Y Vel (meter/sec),B-X Vel (meter/sec),B-Y Vel (meter/sec),C-X Vel (meter/sec),C-Y Vel (meter/sec),D-X Vel (meter/sec),D-Y Vel (meter/sec),D0-X Vel (meter/sec),D0-Y Vel (meter/sec),A-X Acc (meter/sec**2),A-Y Acc (meter/sec**2),B-X Acc (meter/sec**2),B-Y Acc (meter/sec**2),C-X Acc (meter/sec**2),C-Y Acc (meter/sec**2),D-X Acc (meter/sec**2),D-Y Acc (meter/sec**2),D0-X Acc (meter/sec**2),D0-Y Acc (meter/sec**2)
-1.455723568,0.030383905,0.003511875,-0.036840418,0.065897218,0.220111199,0.303561461,0.234544333,0.295966053,-0.023393808,0.05342015,-0.011032459,0.095402655,-0.049697814,0.053729604,0.29664911,-0.320715088,0.304324866,-0.306154625,-0.041964743,0.062064214,-0.299704871,-0.034660819,-0.03681118,0.196879534,0.219728201,-1.175185198,0.188629464,-1.198507429,-0.089389918,0.150571465
-1.403391354,0.030158499,0.00509638,-0.037673389,0.066820434,0.225083248,0.298050731,0.239640007,0.290694608,-0.024105266,0.054475623,-0.016010139,0.094694493,-0.050231626,0.057078956,0.299835468,-0.340707563,0.306995723,-0.326562808,-0.043387329,0.064602064,-0.297480204,-0.050299258,-0.027081325,0.205019271,0.161650153,-1.223771754,0.130916829,-1.250315281,-0.081161099,0.153955566
-1.351058949,0.029850478,0.006666916,-0.038513858,0.067800595,0.230100054,0.292200096,0.244771905,0.285075888,-0.024839245,0.055573859,-0.020943936,0.09372678,-0.050594688,0.060562294,0.302002607,-0.361499803,0.308654834,-0.34782337,-0.044664538,0.067195191,-0.294440158,-0.065799824,-0.016301011,0.212926335,0.097301853,-1.270969462,0.067098049,-1.300598736,-0.071928838,0.157181104
-1.298726291,0.029460686,0.008219178,-0.039358828,0.068839892,0.235143728,0.285996475,0.249922284,0.279095955,-0.02559318,0.056715749,-0.025820327,0.092502168,-0.05076851,0.064174057,0.303040161,-0.383058627,0.30919448,-0.369900518,-0.045778873,0.06983968,-0.290593066,-0.081120037,-0.004353998,0.220392248,0.025989462,-1.31553391,-0.003531214,-1.348069795,-0.061601808,0.160089791
-1.246393322,0.028990193,0.009748913,-0.040204978,0.069940392,0.240194445,0.279427523,0.25507151,0.272741659,-0.026364198,0.057902096,-0.030625946,0.091024014,-0.050732764,0.06790486,0.302826793,-0.405328,0.308495797,-0.39273483,-0.0467114,0.072528691,-0.285949475,-0.096217906,0.008862827,0.227165115,-0.052902526,-1.355961529,-0.081597115,-1.391175937,-0.05009963,0.162488511
-1.194059981,0.028440288,0.011251926,-0.041048634,0.071103972,0.24523028,0.272482052,0.260197887,0.26600107,-0.027149105,0.059133562,-0.035347621,0.089296369,-0.050465566,0.071740719,0.301231878,-0.428224461,0.306430453,-0.416238596,-0.047441977,0.075251849,-0.280522124,-0.11105205,0.023431674,0.232944716,-0.139864826,-1.390460289,-0.167600839,-1.428070581,-0.03735908,0.164145362
-1.141726207,0.027812478,0.012724098,-0.04188575,0.072332226,0.25022707,0.265150528,0.265277516,0.258863987,-0.027944359,0.060410601,-0.039972412,0.08732397,-0.049943904,0.075662216,0.298118048,-0.451632105,0.302863206,-0.440290708,-0.047949606,0.077994567,-0.274325891,-0.125581813,0.039404029,0.237378478,-0.235204739,-1.416925683,-0.261859622,-1.456589175,-0.023341945,0.164786417
-1.089391941,0.027108483,0.014161395,-0.042711887,0.073626379,0.25515833,0.257425655,0.270284214,0.251322548,-0.028746067,0.061733382,-0.04448764,0.085112221,-0.049144244,0.079643605,0.29334483,-0.475397239,0.297655549,-0.464731227,-0.048212923,0.080737328,-0.267377749,-0.139767364,0.056788644,0.240059063,-0.338974532,-1.43292626,-0.364434791,-1.47423534,-0.008044622,0.164093773
-1.037057123,0.026330234,0.015559876,-0.043522218,0.074987164,0.259995241,0.249303053,0.275189494,0.243371915,-0.029549982,0.063101706,-0.048880931,0.082667186,-0.048043359,0.083651888,0.286773587,-0.499322913,0.290670666,-0.489355843,-0.048210873,0.083454948,-0.259696739,-0.15356982,0.075537385,0.240524473,-0.450886925,-1.435704337,-0.475046979,-1.478182999,0.008490577,0.161705607
-0.984721692,0.025479863,0.016915709,-0.044311537,0.076414698,0.264706733,0.240782021,0.279962646,0.235011065,-0.030351512,0.0645149,-0.053140243,0.079995566,-0.04661941,0.08764594,0.278273952,-0.523163636,0.281779896,-0.513910553,-0.047923576,0.086115865,-0.251303916,-0.166951354,0.095529209,0.238261869,-0.570219391,-1.422198735,-0.592980358,-1.465301698,0.026162603,0.157219214
-0.932385589,0.024559702,0.018225177,-0.045074296,0.07790834,0.269259688,0.231866387,0.284570941,0.226243655,-0.031145751,0.065971707,-0.057253901,0.077104683,-0.044853301,0.091575718,0.267731945,-0.54662071,0.270870853,-0.538087015,-0.04733342,0.088681511,-0.242222286,-0.179875292,0.116552925,0.232716403,-0.695711297,-1.389097536,-0.716980103,-1.432213632,0.044797904,0.150198052
-0.880048754,0.023572271,0.019484691,-0.045804663,0.079466536,0.273619291,0.222565426,0.288979978,0.217078956,-0.031927531,0.067470167,-0.061210631,0.074002462,-0.042730328,0.095381687,0.255059795,-0.569338755,0.257857273,-0.561519176,-0.046426388,0.091105842,-0.232476741,-0.192306199,0.138289939,0.223306544,-0.825460961,-1.332929567,-0.845150398,-1.375391795,0.064136626,0.14018398
-0.827711128,0.022520279,0.020690799,-0.04649661,0.081086658,0.277749561,0.212894821,0.293154214,0.207532835,-0.032691487,0.069007486,-0.064999586,0.070697406,-0.040242101,0.098994549,0.240207424,-0.590904136,0.242690466,-0.58378195,-0.045193597,0.09333512,-0.222093994,-0.20421,0.16029883,0.209447305,-0.956833532,-1.250203013,-0.974864285,-1.29130861,0.083820287,0.126715824
-0.775372652,0.021406608,0.021840194,-0.047144036,0.082764845,0.281614084,0.20287763,0.297057697,0.197628724,-0.033432162,0.070579915,-0.068610381,0.067198572,-0.037388693,0.102335446,0.22317526,-0.610846145,0.225372083,-0.604392847,-0.043633029,0.095308071,-0.211102506,-0.215554077,0.182004301,0.190582458,-1.086395028,-1.137597688,-1.102701168,-1.176642903,0.103382959,0.109355128
-0.723033269,0.020234311,0.022929728,-0.047740929,0.084495844,0.285176971,0.192545198,0.300655015,0.187398543,-0.034144136,0.072182621,-0.072033121,0.063515552,-0.034180909,0.105316773,0.204027806,-0.628641855,0.20596754,-0.622817574,-0.04175135,0.096956528,-0.199532401,-0.22630734,0.202693808,0.166226155,-1.20989218,-0.992213539,-1.224432296,-1.028549723,0.12224858,0.087719431
-0.67069292,0.019006601,0.023956412,-0.048281561,0.086272881,0.288404032,0.181937961,0.303912469,0.176883474,-0.034822183,0.073809587,-0.075258423,0.059658441,-0.030642529,0.107843756,0.182907001,-0.643725562,0.18461913,-0.638480652,-0.039565706,0.098206692,-0.187415387,-0.236440311,0.221525674,0.13601331,-1.32230097,-0.811871338,-1.335077959,-0.844991748,0.139737466,0.061522563
-0.61835155,0.017726843,0.024917434,-0.048760722,0.08808756,0.291264175,0.171106041,0.306799452,0.166134527,-0.035461464,0.075453534,-0.078277446,0.055637809,-0.026812284,0.109816936,0.160044037,-0.655503587,0.161557413,-0.650782008,-0.037105315,0.098981109,-0.17478468,-0.245925215,0.237552714,0.099756404,-1.417967555,-0.595451773,-1.429061244,-0.625122612,0.155085225,0.030620063
-0.566009102,0.016398545,0.025810158,-0.049173985,0.089929809,0.293730965,0.160109546,0.309289995,0.155212758,-0.036057734,0.077105879,-0.081081917,0.051464679,-0.022745291,0.111135617,0.135767907,-0.663374874,0.13710907,-0.659120265,-0.034412615,0.099201428,-0.161674903,-0.254736057,0.249764724,0.057504367,-1.490861897,-0.343246907,-1.500480227,-0.369702613,0.167476772,-0.004943725
-0.513665524,0.015025348,0.026632139,-0.04951798,0.091787901,0.295784293,0.149018489,0.311364395,0.144189055,-0.036607569,0.078756749,-0.083664147,0.047150487,-0.018513604,0.111702275,0.110508708,-0.666757288,0.111699149,-0.662923024,-0.031543712,0.098791916,-0.14812198,-0.262848685,0.257151637,0.009596962,-1.534954795,-0.057284821,-1.543511659,-0.081517465,0.176096869,-0.044892159
-0.461320763,0.013611014,0.027381123,-0.049790678,0.093648543,0.29741204,0.137912209,0.313010819,0.133143347,-0.037108594,0.080395059,-0.086017061,0.042707059,-0.014205548,0.111427771,0.084793658,-0.665118758,0.085845478,-0.661683911,-0.02856785,0.097683628,-0.134163065,-0.270240861,0.258786377,-0.04329386,-1.544712424,0.258423565,-1.552943905,0.234236538,0.180196426,-0.088683232
-0.408974767,0.012159422,0.028055058,-0.049991641,0.095497067,0.298611599,0.126878263,0.31422674,0.122163164,-0.037559683,0.082008666,-0.088134207,0.038146574,-0.009923536,0.110237083,0.059234067,-0.658011471,0.060143269,-0.655005474,-0.02556567,0.09581898,-0.119836428,-0.276892324,0.253922486,-0.100145401,-1.515679102,0.59777367,-1.524815639,0.569641189,0.179170629,-0.135494735
-0.356627489,0.01067455,0.028652095,-0.050122231,0.097317713,0.2993911,0.116010726,0.315020017,0.111341421,-0.03796113,0.083584589,-0.090009783,0.033481532,-0.0057802,0.108075089,0.034502251,-0.645106404,0.035238508,-0.642646357,-0.022626117,0.093156377,-0.105181327,-0.282784843,0.242096996,-0.159597591,-1.445091318,0.952647136,-1.457111472,0.913863269,0.172641252,-0.18423497
-0.304278882,0.009160467,0.029170599,-0.050185736,0.099094003,0.299770163,0.105407947,0.315409444,0.100773418,-0.03831475,0.085109322,-0.091638649,0.028724719,-0.00189286,0.104911815,0.011298499,-0.626224643,0.011789783,-0.62457019,-0.01984202,0.089674396,-0.090237932,-0.287902268,0.223224634,-0.220004789,-1.332440102,1.313221019,-1.350437884,1.253162086,0.160532048,-0.233584197
-0.251928901,0.007621324,0.029609148,-0.050187389,0.100809201,0.299780031,0.095169832,0.315424563,0.090553032,-0.038623901,0.086569191,-0.09301634,0.023889174,0.001623394,0.100746486,-0.009690214,-0.601361554,-0.009580236,-0.600991114,-0.017304555,0.085375024,-0.075047201,-0.292230574,0.197666751,-0.279527442,-1.179882508,1.668514928,-1.208562867,1.571355059,0.143123905,-0.282067975
-0.199577507,0.006061339,0.029966541,-0.05013427,0.102446817,0.299462964,0.085394808,0.315104612,0.080768262,-0.038893403,0.087950762,-0.09413908,0.01898815,0.004663442,0.095609744,-0.027836419,-0.570700054,-0.028339777,-0.572402742,-0.015097065,0.080285427,-0.059650764,-0.295757904,0.166258642,-0.336257975,-0.992404642,2.007142471,-1.038605044,1.851548512,0.12107673,-0.328157874
-0.14722466,0.004484788,0.030241797,-0.050035076,0.103991135,0.298870864,0.076176686,0.314496565,0.071496647,-0.039129357,0.089241267,-0.09500379,0.014035081,0.007139895,0.089563581,-0.04261848,-0.534610166,-0.044099948,-0.53955529,-0.013288845,0.074457884,-0.044090824,-0.298474582,0.130283247,-0.388367748,-0.777664636,2.318188449,-0.8503977,2.081070117,0.095408433,-0.37038905
-0.094870326,0.002895993,0.030434163,-0.049899759,0.105427717,0.298063151,0.067601645,0.313652468,0.062801992,-0.039338863,0.090429006,-0.095608102,0.009043543,0.008989931,0.082698765,-0.053661424,-0.493633694,-0.056642505,-0.503307494,-0.011929678,0.067967724,-0.028410038,-0.300373153,0.091387541,-0.43425586,-0.545493522,2.592097038,-0.654110501,2.261789737,0.067428058,-0.407479286
-0.042514474,0.001299307,0.030543111,-0.049739082,0.106743846,0.297104059,0.059745599,0.312626783,0.05473509,-0.039529658,0.091503699,-0.095950359,0.004027217,0.010180316,0.075129931,-0.060766862,-0.448454896,-0.065888179,-0.464288334,-0.011045821,0.060909391,-0.012651389,-0.301448423,0.051448724,-0.472677959,-0.307096515,2.821440727,-0.455528055,2.420426089,0.03862876,-0.438432058
0.009842923,-0.000300892,0.030568342,-0.049564092,0.107928866,0.296059538,0.052672142,0.311474848,0.047340818,-0.039709707,0.092456762,-0.096029623,-0.001000147,0.010709874,0.066988827,-0.063927796,-0.399860189,-0.071793446,-0.422535366,-0.010638027,0.053391035,0.003141937,-0.301697446,0.012407985,-0.502835342,-0.074060714,3.001452064,-0.252774314,2.595808641,0.01055485,-0.462607808
0.06220189,-0.001900218,0.030509788,-0.049385593,0.10897441,0.294994068,0.046431234,0.310252937,0.040668087,-0.039886773,0.093281485,-0.095845676,-0.00602477,0.010609107,0.058416507,-0.063326288,-0.348691526,-0.074277279,-0.377612973,-0.010681851,0.045528254,0.018926654,-0.301119537,-0.023903097,-0.524411567,0.142681194,3.130242167,-0.044597474,2.797935304,-0.015337068,-0.479753236
0.114562444,-0.003494288,0.030367608,-0.049213635,0.109874479,0.293967636,0.041058669,0.309018251,0.034772532,-0.04006802,0.093973105,-0.095399023,-0.011032879,0.009937031,0.049555372,-0.059314618,-0.295798907,-0.073323035,-0.329293744,-0.01113018,0.037437724,0.034659497,-0.299716281,-0.055916869,-0.537553781,0.333772007,3.208689319,0.158203534,2.994905848,-0.037801525,-0.489986372
0.166924601,-0.005078732,0.030142193,-0.049057081,0.110625411,0.293033157,0.036576314,0.30782675,0.029708034,-0.040259666,0.094528767,-0.094690887,-0.016010748,0.008775772,0.040541943,-0.052382993,-0.241997227,-0.069130678,-0.278034176,-0.011917559,0.029231406,0.050297338,-0.297491523,-0.0824426,-0.542806104,0.492104386,3.240041302,0.341090965,3.145179968,-0.055894558,-0.493743281
0.219288369,-0.006649209,0.029834161,-0.048923283,0.111225727,0.292234509,0.032992994,0.306729289,0.025515693,-0.040466723,0.094947413,-0.093723211,-0.020944733,0.007223708,0.031501037,-0.043118637,-0.188031535,-0.062126128,-0.224828303,-0.012965675,0.021011883,0.065797316,-0.294451363,-0.10272555,-0.541010283,0.613173444,3.229322411,0.493139929,3.227974254,-0.069020943,-0.491698582
0.271653754,-0.008201412,0.029444354,-0.048817867,0.111675901,0.291605278,0.030305874,0.305768082,0.022218415,-0.040692831,0.095229592,-0.092498645,-0.02582131,0.005388099,0.02254175,-0.032161797,-0.134553026,-0.052897295,-0.170803953,-0.014189249,0.012869137,0.081116947,-0.29060413,-0.116450815,-0.533192245,0.695099636,3.1826564,0.606996037,3.245238818,-0.076937248,-0.484674686
0.324020755,-0.009731088,0.028973843,-0.048744649,0.111978082,0.291168232,0.028502144,0.304974633,0.019821278,-0.040940191,0.095377234,-0.091020548,-0.030627112,0.003378061,0.013755315,-0.020163782,-0.082106281,-0.042116232,-0.116955273,-0.01550166,0.004878829,0.096214245,-0.285960373,-0.123700481,-0.520452268,0.738372978,3.106610877,0.679618182,3.209025311,-0.079717537,-0.473553929
0.376389367,-0.011234044,0.028423917,-0.04870565,0.112135781,0.290935449,0.027560829,0.304369066,0.01831457,-0.041209584,0.095393408,-0.089292969,-0.035348967,0.001298536,0.00521467,-0.007750999,-0.031126668,-0.030464591,-0.064062384,-0.016819764,-0.002898059,0.111047827,-0.280532822,-0.124878889,-0.503872071,0.745406955,3.007642678,0.71211138,3.132486841,-0.077693559,-0.45920424
0.428759577,-0.012706161,0.027796083,-0.048701214,0.112153581,0.29090897,0.027454578,0.303960459,0.017677319,-0.041500458,0.095282081,-0.087320645,-0.039973934,-0.000754335,-0.003024627,0.00450269,0.01805418,-0.018582391,-0.012700211,-0.018067596,-0.01041449,0.125577028,-0.274336351,-0.120622641,-0.484446167,0.720001403,2.891688125,0.708077063,3.026993304,-0.071382725,-0.442424204
0.481131369,-0.014143403,0.027092061,-0.048730177,0.112036859,0.291081847,0.028151299,0.303747794,0.017880443,-0.041811077,0.095047899,-0.08510898,-0.044489334,-0.002696326,-0.010922552,0.016094527,0.065197354,-0.007038815,0.036727704,-0.019178856,-0.01763591,0.139762036,-0.267387936,-0.111710147,-0.463039136,0.666802604,2.763908032,0.672351579,2.901702771,-0.061415729,-0.423908884
0.533504721,-0.015541831,0.026313783,-0.048790081,0.111791544,0.29143942,0.029615599,0.303721273,0.018889305,-0.042138686,0.094695992,-0.082664038,-0.048882793,-0.004456795,-0.018452258,0.026602859,0.110142606,0.00368244,0.083953096,-0.020098243,-0.024538366,0.153563971,-0.259706626,-0.098981427,-0.440366254,0.590824581,2.628571985,0.610302703,2.763711179,-0.048472366,-0.404234308
0.585879604,-0.016897612,0.025463379,-0.048877411,0.111423921,0.291960698,0.031809961,0.30386379,0.020665698,-0.042479706,0.094231813,-0.07999252,-0.053142267,-0.00597916,-0.025597557,0.035689935,0.152793313,0.01318807,0.12881091,-0.020781832,-0.0311065,0.166944991,-0.251313483,-0.08327416,-0.416992345,0.497067433,2.489051495,0.527357146,2.618352336,-0.033230347,-0.38385655
0.638255985,-0.01820703,0.024543183,-0.048987822,0.110940473,0.292619749,0.034695689,0.304152425,0.023169335,-0.042829918,0.093661015,-0.077101747,-0.057256082,-0.007220449,-0.032350496,0.043099251,0.193101993,0.021173323,0.171212555,-0.021196708,-0.037331614,0.179868428,-0.242231508,-0.065377886,-0.393343138,0.390243919,2.347887786,0.42867468,2.469515951,-0.016328637,-0.36312079
0.690633823,-0.019466496,0.023555715,-0.04911636,0.110347762,0.293386997,0.038233613,0.304559877,0.026358935,-0.043184642,0.092989353,-0.073999644,-0.061212961,-0.008150236,-0.038709181,0.0486492,0.231057349,0.02741572,0.211124304,-0.021320117,-0.043209938,0.192298863,-0.232485588,-0.046005226,-0.36972381,0.274607698,2.206902472,0.318943481,2.319940821,0.001655581,-0.342276145
0.743013075,-0.020672558,0.022503683,-0.049257657,0.109652345,0.294230407,0.042384599,0.305055762,0.030192991,-0.043538892,0.092222613,-0.070694714,-0.065002061,-0.008749222,-0.04467595,0.052224584,0.266673334,0.031766188,0.248550296,-0.02113832,-0.048741173,0.204202217,-0.222102444,-0.025777313,-0.346340424,0.153866353,2.067325574,0.202273106,2.17147149,0.020218585,-0.321492811
0.795393687,-0.02182191,0.02138997,-0.049406107,0.108860713,0.295116514,0.047109893,0.305607754,0.034630288,-0.043887522,0.091366565,-0.067196014,-0.068612994,-0.009007667,-0.050255899,0.053767258,0.299980363,0.034139057,0.283519501,-0.020645336,-0.053927318,0.215545867,-0.211110538,-0.005219965,-0.323321273,0.031158508,1.929922876,0.082160877,2.025275866,0.038933196,-0.300879112
0.847775606,-0.022911401,0.020217628,-0.049556009,0.10797926,0.29601129,0.052371338,0.306182556,0.039630232,-0.044225342,0.090426934,-0.063513134,-0.072035864,-0.008923819,-0.055455748,0.053266768,0.33101856,0.034501938,0.316075988,-0.019841682,-0.058771771,0.226298719,-0.19953999,0.015232775,-0.300736318,-0.090925003,1.795111968,-0.038491055,1.882024983,0.05744596,-0.280497041
0.900158768,-0.023938047,0.018989871,-0.049701691,0.107014258,0.296880874,0.058131489,0.306746708,0.045153037,-0.044547217,0.089409381,-0.059656169,-0.075261288,-0.008502451,-0.060283019,0.050751598,0.359832814,0.032866174,0.346271899,-0.018733194,-0.063278673,0.236431303,-0.187422514,0.035230581,-0.278613851,-0.210293032,1.663061711,-0.157327345,1.742037767,0.075470724,-0.260375576
0.952543107,-0.024899032,0.017710065,-0.049837604,0.105971853,0.297692144,0.064353665,0.307267243,0.05115982,-0.044848144,0.088319496,-0.055635691,-0.078280427,-0.007753546,-0.064745452,0.046281346,0.386469327,0.029278254,0.37416256,-0.017329975,-0.067452447,0.245915847,-0.174791331,0.054496509,-0.256954026,-0.32529247,1.533773016,-0.272474801,1.605394106,0.092780375,-0.240521481
1.004928552,-0.025791723,0.016381716,-0.0499584,0.104858061,0.298413186,0.071001952,0.307712211,0.057612622,-0.04512332,0.087162792,-0.051462719,-0.081085004,-0.00669117,-0.06885063,0.039939966,0.410973369,0.023812357,0.399803252,-0.01564548,-0.071297505,0.254726352,-0.161681058,0.072815969,-0.23573943,-0.434642381,1.407141944,-0.382472022,1.472021,0.109198044,-0.220927751
1.057315026,-0.026613672,0.015008466,-0.050058996,0.103678777,0.299013648,0.07804117,0.308051082,0.064474391,-0.045368186,0.085944715,-0.047148691,-0.083667333,-0.00533252,-0.072605758,0.031830109,0.433387942,0.016564071,0.423247227,-0.013695755,-0.074818073,0.26283867,-0.148127624,0.090025994,-0.214943091,-0.537370013,1.283007461,-0.48620031,1.341756746,0.124588528,-0.201579994
1.109702449,-0.027362628,0.013594079,-0.050134613,0.102439777,0.299465011,0.085436832,0.308255063,0.071708938,-0.045578471,0.084670637,-0.042705433,-0.086020336,-0.003697148,-0.076017553,0.022068481,0.453753141,0.007645221,0.444544631,-0.011498805,-0.07801811,0.270230566,-0.134168182,0.106005446,-0.19453427,-0.632752328,1.161186054,-0.582820033,1.214397127,0.13885047,-0.182461051
1.162090736,-0.028036536,0.012142432,-0.050180815,0.101146731,0.299740792,0.093155095,0.308297328,0.07928088,-0.045750214,0.083345871,-0.038145121,-0.088137563,-0.001806336,-0.079092217,0.010782119,0.472105987,-0.002820304,0.463742085,-0.009074093,-0.080901286,0.276881776,-0.119840993,0.120666441,-0.174482496,-0.720264699,1.041495883,-0.671714495,1.089727668,0.151909509,-0.163554195
1.214479797,-0.028633551,0.010657503,-0.05019353,0.099805211,0.29981669,0.101162708,0.308153195,0.087155581,-0.045879789,0.081975669,-0.033480257,-0.090013211,0.000317392,-0.081835467,-0.001894539,0.488480611,-0.01469986,0.48088272,-0.006442138,-0.083471015,0.282774073,-0.105185334,0.133946822,-0.154760235,-0.799536914,0.923775708,-0.752442622,0.967548499,0.163712294,-0.144845226
1.266869542,-0.029152035,0.009143362,-0.050169071,0.098420694,0.299670691,0.109426967,0.307800247,0.095299099,-0.045963919,0.080565228,-0.028723625,-0.091642139,0.002650663,-0.084252596,-0.015821953,0.502908664,-0.027854763,0.496006548,-0.003624194,-0.085730504,0.287891308,-0.090241364,0.145804082,-0.135344953,-0.870315763,0.807878108,-0.8246767,0.847664191,0.174221422,-0.12632422
1.319259875,-0.029590568,0.00760416,-0.050104144,0.096998575,0.299283137,0.117915678,0.307218418,0.103678132,-0.045999683,0.079119692,-0.023888264,-0.093019882,0.005169508,-0.08634857,-0.030857094,0.515419658,-0.042141603,0.509150608,-0.000642045,-0.087682832,0.292219452,-0.075050051,0.156213348,-0.116219133,-0.932446944,0.693719962,-0.888270021,0.729966689,0.18341457,-0.107985295
1.3716507,-0.029947947,0.006044116,-0.049995858,0.095544166,0.298636773,0.126597127,0.306390051,0.11225998,-0.045984531,0.077644156,-0.018987427,-0.094142664,0.007849627,-0.088128116,-0.046854886,0.526041871,-0.057414771,0.520350178,0.002482217,-0.089331025,0.295746641,-0.059653032,0.1651557,-0.097372137,-0.98582449,0.581219936,-0.943034868,0.614318359,0.191273869,-0.089828298
1.424041915,-0.030223193,0.004467505,-0.04984173,0.094062703,0.297716773,0.135440064,0.305299935,0.121012519,-0.045916277,0.076143664,-0.014034547,-0.095007408,0.010666509,-0.08959583,-0.063669017,0.534802739,-0.073526798,0.529638989,0.005726298,-0.090678144,0.29846321,-0.044092507,0.172623838,-0.078799003,-1.030402051,0.470355773,-0.98892162,0.500665997,0.197791695,-0.071857688
1.47643342,-0.030415551,0.002878649,-0.049639685,0.092559346,0.296510754,0.144413693,0.303935324,0.129904179,-0.045793113,0.074623206,-0.009043198,-0.095611743,0.013595548,-0.090756278,-0.081152625,0.541729523,-0.090329317,0.537049995,0.009067799,-0.09172737,0.300361712,-0.028411127,0.178614542,-0.06050102,-1.06616077,0.36113401,-1.025891023,0.388980496,0.20296396,-0.054083028
1.528825111,-0.030524495,0.001281903,-0.049388059,0.091039175,0.295008783,0.153487677,0.302285949,0.138903934,-0.045613601,0.073087721,-0.004027064,-0.095954013,0.016612122,-0.091614099,-0.099158727,0.546849901,-0.107673595,0.542616015,0.012484285,-0.09248208,0.301436944,-0.012651875,0.183128213,-0.042485255,-1.093103024,0.253596847,-1.053933162,0.279272654,0.206789943,-0.036518567
1.581216886,-0.030549725,-0.000318357,-0.049085598,0.089507197,0.293203376,0.162632145,0.300344022,0.147981313,-0.045376678,0.071542086,0.001000109,-0.09603328,0.019691632,-0.092174099,-0.117540471,0.550192445,-0.125410817,0.546370294,0.015953327,-0.092945936,0.30168596,0.003142057,0.186166898,-0.024762972,-1.111246139,0.147834326,-1.07306672,0.171601822,0.20927081,-0.019181664
1.633608641,-0.030491173,-0.001917744,-0.048731458,0.087968332,0.291089494,0.171817717,0.29810423,0.157106404,-0.045081655,0.069991117,0.006024541,-0.095849326,0.022809524,-0.092441315,-0.13615136,0.551787513,-0.143392561,0.54834734,0.019452528,-0.093122917,0.301108072,0.018927374,0.187734986,-0.007355628,-1.120600867,0.04390611,-1.083268268,0.06601107,0.210409602,-0.002099028
1.68600027,-0.030348999,-0.003511875,-0.048325203,0.086427416,0.288664537,0.181015531,0.295563736,0.166249883,-0.044728217,0.068439558,0.011032459,-0.095402655,0.02594131,-0.092421143,-0.154845166,0.551667108,-0.161470402,0.548582996,0.02295954,-0.093017446,0.299704869,0.034660814,0.187834864,0.009718394,-1.12119729,-0.058008864,-1.084592856,-0.037351969,0.210208869,0.014706887
